Order_ID,Order_Date,Region,Category,Product,Salesperson,Quantity,Unit_Price,Discount_%,Total_Sales,Cost,Profit
318,2024-02-12,West,Beauty,Lipstick,Meena,4,400,0,1600.0,1221.94,378.06
319,2023-02-13,East,Furniture,Sofa,Sara,1,61,0,61.0,48.3,12.7
320,2023-03-11,South,Clothing,Jacket,Sara,6,824,5,4696.8,2426.77,2270.03
321,2024-06-05,West,Furniture,Table,Amit,5,619,10,2785.5,1924.87,860.63
322,2024-06-11,East,Clothing,Shirt,Amit,10,98,0,980.0,691.05,288.95
323,2023-06-22,South,Sports,Tennis Racket,John,2,473,15,804.1,547.44,256.66
324,2023-09-27,East,Clothing,Shoes,Sara,10,100,20,800.0,601.8,198.2
325,2024-09-20,South,Sports,Football,Meena,8,560,0,4480.0,2907.17,1572.83
326,2024-09-11,South,Furniture,Sofa,Amit,9,193,5,1650.15,941.4,708.75
327,2023-09-21,North,Beauty,Lipstick,David,9,556,5,4753.8,2437.1,2316.7
328,2023-06-20,South,Beauty,Face Wash,Sara,3,131,20,314.4,197.98,116.42
329,2023-06-13,South,Clothing,Jeans,Priya,4,714,10,2570.4,1771.3,799.1
330,2024-01-27,North,Electronics,Mobile,John,10,307,10,2763.0,2150.03,612.97
331,2024-03-26,West,Beauty,Moisturizer,John,2,777,0,1554.0,1204.6,349.4
332,2024-01-06,East,Sports,Gym Gloves,David,4,87,0,348.0,234.15,113.85
333,2023-07-16,East,Clothing,Shoes,Amit,4,794,0,3176.0,2363.27,812.73
334,2023-07-11,West,Clothing,Shirt,John,6,436,10,2354.4,1585.07,769.33
335,2023-09-16,East,Furniture,Table,John,5,816,0,4080.0,2725.77,1354.23
336,2024-11-05,South,Sports,Football,David,9,294,0,2646.0,1733.03,912.97
337,2024-12-06,North,Beauty,Moisturizer,Meena,4,728,15,2475.2,1839.09,636.11
338,2024-11-25,East,Sports,Gym Gloves,John,10,66,10,594.0,367.02,226.98
339,2024-12-04,East,Sports,Football,Meena,1,694,5,659.3,388.72,270.58
340,2024-05-02,North,Clothing,Jacket,Meena,5,785,0,3925.0,2236.16,1688.84
341,2024-02-13,East,Electronics,Headphones,Priya,2,165,0,330.0,234.37,95.63
342,2024-07-12,West,Beauty,Moisturizer,Sara,2,811,20,1297.6,897.7,399.9
343,2023-12-18,North,Beauty,Perfume,John,8,163,20,1043.2,626.34,416.86
344,2024-02-05,West,Sports,Bat,Priya,4,481,0,1924.0,1009.51,914.49
345,2023-07-17,West,Sports,Gym Gloves,Meena,7,417,15,2481.15,1890.59,590.56
346,2023-10-30,East,Electronics,Tablet,Priya,3,475,20,1140.0,639.0,501.0
347,2023-11-04,West,Clothing,Jacket,Amit,8,651,15,4426.8,3505.85,920.95
348,2024-05-03,North,Beauty,Face Wash,Amit,10,205,10,1845.0,1112.25,732.75
349,2023-12-29,East,Beauty,Face Wash,Amit,7,467,5,3105.55,2445.8,659.75
350,2024-12-02,South,Electronics,Laptop,Priya,4,586,5,2226.8,1709.58,517.22
351,2023-12-27,East,Electronics,Headphones,Sara,9,626,15,4788.9,3005.28,1783.62
352,2023-10-19,South,Furniture,Bed,Priya,1,644,0,644.0,357.01,286.99
353,2023-10-29,South,Furniture,Bed,Priya,1,562,5,533.9,312.0,221.9
354,2024-02-12,North,Sports,Bat,Priya,7,893,5,5938.45,4472.02,1466.43
355,2023-06-28,East,Electronics,Mobile,Priya,9,322,5,2753.1,1751.29,1001.81
356,2023-01-04,West,Clothing,Jeans,David,1,406,5,385.7,253.24,132.46
357,2023-12-04,South,Electronics,Laptop,David,9,947,5,8096.85,6456.14,1640.71
358,2023-06-03,South,Electronics,Tablet,Amit,4,399,5,1516.2,760.38,755.82
359,2024-12-28,North,Electronics,Headphones,Priya,8,77,10,554.4,300.88,253.52
360,2023-11-21,West,Furniture,Sofa,Meena,3,240,15,612.0,354.36,257.64
361,2024-02-13,South,Clothing,Shoes,Sara,6,767,15,3911.7,2411.79,1499.91
362,2024-01-04,East,Beauty,Face Wash,Meena,3,921,5,2624.85,1464.14,1160.71
363,2024-06-15,North,Clothing,Shirt,Sara,1,922,0,922.0,539.2,382.8
364,2023-03-11,North,Electronics,Mobile,Priya,6,616,10,3326.4,1810.24,1516.16
365,2023-03-27,North,Electronics,Headphones,David,8,33,0,264.0,163.95,100.05
366,2024-06-10,East,Electronics,Tablet,Amit,3,331,15,844.05,492.12,351.93
367,2024-01-27,East,Furniture,Sofa,David,1,579,10,521.1,361.26,159.84
368,2023-01-15,West,Furniture,Table,David,3,834,10,2251.8,1529.07,722.73
369,2024-12-06,North,Electronics,Mobile,David,3,961,10,2594.7,1515.18,1079.52
370,2024-08-26,North,Sports,Football,John,2,805,0,1610.0,1190.96,419.04
371,2023-08-27,West,Beauty,Face Wash,Meena,3,98,15,249.9,156.96,92.94
372,2024-11-11,East,Beauty,Lipstick,Amit,8,16,20,102.4,52.05,50.35
373,2024-02-07,South,Clothing,Shoes,David,2,423,5,803.7,403.13,400.57
374,2024-03-17,South,Sports,Tennis Racket,Amit,6,324,20,1555.2,1148.32,406.88
375,2023-04-30,East,Clothing,Jacket,Meena,3,175,20,420.0,287.52,132.48
376,2023-01-19,East,Furniture,Chair,Amit,2,513,15,872.1,528.16,343.94
377,2024-03-03,South,Furniture,Chair,Priya,7,981,5,6523.65,4512.4,2011.25
378,2023-09-21,East,Sports,Tennis Racket,Priya,3,694,0,2082.0,1418.14,663.86
379,2024-05-13,West,Beauty,Perfume,Meena,7,957,15,5694.15,4240.76,1453.39
380,2024-05-06,North,Beauty,Lipstick,Priya,2,809,5,1537.1,880.46,656.64
381,2023-04-20,South,Clothing,Shoes,Amit,7,811,0,5677.0,3691.85,1985.15
382,2023-10-08,East,Sports,Tennis Racket,Amit,8,82,0,656.0,391.69,264.31
383,2024-10-23,North,Sports,Gym Gloves,John,9,374,5,3197.7,1657.27,1540.43
384,2024-10-10,North,Electronics,Tablet,Amit,4,113,20,361.6,243.98,117.62
385,2023-04-22,West,Sports,Bat,Meena,2,692,15,1176.4,686.25,490.15
386,2024-12-15,West,Electronics,Headphones,John,3,550,10,1485.0,807.0,678.0
387,2023-08-13,West,Sports,Bat,Sara,8,273,10,1965.6,1125.48,840.12
388,2023-05-12,East,Electronics,Headphones,David,5,743,10,3343.5,2136.29,1207.21
389,2024-05-10,East,Clothing,Shirt,David,2,839,15,1426.3,1137.04,289.26
390,2023-09-11,North,Furniture,Chair,Sara,10,253,15,2150.5,1349.17,801.33
391,2023-09-08,South,Beauty,Lipstick,David,6,42,20,201.6,122.37,79.23
392,2023-08-29,South,Electronics,Mobile,Amit,5,661,5,3139.75,1668.67,1471.08
393,2024-06-29,South,Clothing,Shirt,Priya,10,496,5,4712.0,3226.83,1485.17
394,2023-01-16,North,Furniture,Sofa,David,4,918,0,3672.0,2240.18,1431.82
395,2023-12-20,West,Sports,Bat,Priya,5,317,10,1426.5,901.21,525.29
396,2024-02-15,East,Clothing,Jeans,John,1,305,5,289.75,197.43,92.32
397,2023-01-21,North,Furniture,Bed,David,10,665,0,6650.0,4888.44,1761.56
398,2023-08-01,South,Beauty,Face Wash,David,8,951,10,6847.2,3945.85,2901.35
399,2023-11-20,East,Sports,Gym Gloves,Sara,9,341,10,2762.1,1830.25,931.85
400,2024-12-29,North,Beauty,Face Wash,John,1,427,20,341.6,225.91,115.69
401,2023-07-22,North,Beauty,Lipstick,David,3,542,15,1382.1,1043.9,338.2
402,2023-11-27,North,Furniture,Table,John,3,746,10,2014.2,1199.88,814.32
403,2024-08-22,East,Sports,Gym Gloves,Priya,8,905,0,7240.0,3953.14,3286.86
404,2024-12-14,North,Clothing,Jeans,John,10,896,10,8064.0,4434.72,3629.28
405,2023-11-17,West,Sports,Gym Gloves,Amit,1,998,10,898.2,472.75,425.45
406,2024-03-07,North,Beauty,Lipstick,Meena,6,504,10,2721.6,1476.3,1245.3
407,2023-11-20,South,Beauty,Lipstick,Priya,1,126,15,107.1,75.23,31.87
408,2024-01-21,North,Beauty,Moisturizer,John,9,966,15,7389.9,4204.24,3185.66
409,2024-08-20,West,Clothing,Jeans,David,8,95,20,608.0,448.06,159.94
410,2023-08-17,West,Clothing,Jeans,David,7,139,10,875.7,565.95,309.75
411,2023-04-26,South,Clothing,Jeans,Amit,7,283,10,1782.9,1028.87,754.03
412,2023-01-27,West,Clothing,Shoes,John,5,426,10,1917.0,1354.86,562.14
413,2023-09-23,West,Furniture,Sofa,Priya,3,163,0,489.0,386.73,102.27
414,2023-12-11,North,Beauty,Lipstick,Meena,9,787,0,7083.0,4124.69,2958.31
415,2024-08-21,East,Beauty,Perfume,Amit,10,987,10,8883.0,5152.02,3730.98
416,2024-08-06,East,Electronics,Mobile,John,4,949,5,3606.2,2342.23,1263.97
417,2024-01-05,North,Electronics,Mobile,Sara,1,116,0,116.0,84.88,31.12
418,2023-04-29,East,Beauty,Perfume,John,10,565,0,5650.0,3648.59,2001.41
419,2024-07-25,South,Clothing,Shoes,Amit,6,333,20,1598.4,1253.26,345.14
420,2024-07-01,East,Electronics,Headphones,Amit,8,921,20,5894.4,3284.09,2610.31
421,2024-03-20,West,Beauty,Moisturizer,John,5,227,10,1021.5,527.25,494.25
422,2024-01-08,West,Furniture,Table,John,1,410,15,348.5,217.85,130.65
423,2024-12-07,East,Electronics,Headphones,Meena,9,694,20,4996.8,3129.22,1867.58
424,2023-03-08,West,Clothing,Shoes,John,2,92,15,156.4,106.94,49.46
425,2024-10-27,South,Clothing,Shirt,Priya,10,68,0,680.0,513.8,166.2
426,2023-12-26,South,Furniture,Bed,Sara,9,943,0,8487.0,5410.21,3076.79
427,2023-10-25,North,Beauty,Lipstick,John,2,546,15,928.2,702.08,226.12
428,2023-06-09,West,Electronics,Mobile,John,5,271,15,1151.75,588.14,563.61
429,2023-05-16,South,Sports,Gym Gloves,John,5,344,10,1548.0,996.1,551.9
430,2023-02-20,West,Beauty,Lipstick,David,6,232,20,1113.6,637.06,476.54
431,2024-12-04,North,Beauty,Lipstick,Amit,8,632,5,4803.2,3391.61,1411.59
432,2023-01-27,West,Electronics,Laptop,Sara,3,774,20,1857.6,1236.64,620.96
433,2024-10-12,South,Clothing,Shirt,Sara,10,262,5,2489.0,1644.6,844.4
434,2024-06-03,East,Sports,Gym Gloves,Sara,6,274,15,1397.4,889.68,507.72
435,2024-04-12,South,Sports,Bat,Meena,5,883,20,3532.0,2153.63,1378.37
436,2023-06-25,West,Sports,Gym Gloves,Sara,8,17,15,115.6,76.69,38.91
437,2024-02-06,East,Beauty,Face Wash,David,5,179,0,895.0,660.11,234.89
438,2023-10-19,South,Electronics,Laptop,John,6,372,5,2120.4,1329.79,790.61
439,2023-11-28,East,Beauty,Face Wash,Amit,3,46,15,117.3,78.6,38.7
440,2023-01-16,South,Furniture,Sofa,Amit,1,294,15,249.9,175.48,74.42
441,2023-11-01,East,Electronics,Headphones,David,4,891,0,3564.0,2552.38,1011.62
442,2023-11-28,West,Clothing,Shoes,Sara,2,574,0,1148.0,749.37,398.63
443,2024-03-02,West,Electronics,Laptop,David,6,316,0,1896.0,1110.44,785.56
444,2024-11-09,North,Beauty,Lipstick,David,5,743,15,3157.75,1759.31,1398.44
445,2024-05-26,North,Electronics,Mobile,David,4,957,10,3445.2,1934.37,1510.83
446,2024-07-26,East,Furniture,Sofa,Sara,10,807,20,6456.0,3573.62,2882.38
447,2023-10-28,West,Furniture,Table,David,9,413,20,2973.6,1577.1,1396.5
448,2024-03-24,South,Sports,Gym Gloves,Sara,10,706,0,7060.0,5117.74,1942.26
449,2024-11-02,South,Beauty,Face Wash,Sara,10,119,0,1190.0,845.98,344.02
450,2023-08-03,West,Clothing,Shirt,Amit,3,51,15,130.05,97.45,32.6
451,2024-09-17,North,Electronics,Headphones,Amit,10,671,0,6710.0,4338.26,2371.74
452,2024-11-26,East,Furniture,Table,David,8,72,15,489.6,313.66,175.94
453,2023-07-07,North,Furniture,Table,John,7,12,20,67.2,44.55,22.65
454,2023-06-30,East,Furniture,Sofa,John,2,925,10,1665.0,1149.04,515.96
455,2024-04-01,East,Clothing,Jacket,Amit,8,778,15,5290.4,3551.08,1739.32
456,2023-02-16,West,Sports,Gym Gloves,Meena,5,788,10,3546.0,2323.45,1222.55
457,2023-03-16,South,Sports,Tennis Racket,David,7,795,0,5565.0,3878.71,1686.29
458,2023-03-22,North,Clothing,Shirt,Sara,6,756,10,4082.4,3233.93,848.47
459,2024-11-18,South,Electronics,Laptop,Sara,1,446,20,356.8,221.44,135.36
460,2024-12-02,East,Clothing,Shirt,David,9,392,20,2822.4,1646.52,1175.88
461,2023-03-09,West,Sports,Football,Amit,6,826,20,3964.8,2101.62,1863.18
462,2023-07-04,South,Clothing,Shirt,Meena,8,118,0,944.0,703.27,240.73
463,2023-08-16,West,Electronics,Mobile,Priya,5,30,5,142.5,71.38,71.12
464,2023-06-16,East,Sports,Bat,John,5,671,0,3355.0,2087.1,1267.9
465,2023-12-22,North,Electronics,Laptop,Meena,5,169,15,718.25,532.21,186.04
466,2024-01-19,West,Sports,Football,Meena,4,868,10,3124.8,1581.23,1543.57
467,2024-05-19,North,Furniture,Table,Amit,8,396,0,3168.0,2256.78,911.22
468,2023-01-18,South,Electronics,Tablet,Priya,8,864,10,6220.8,3168.31,3052.49
469,2023-12-12,South,Sports,Bat,Sara,9,870,10,7047.0,5252.84,1794.16
470,2024-07-25,North,Sports,Tennis Racket,John,10,190,0,1900.0,1138.99,761.01
471,2024-12-04,West,Furniture,Bed,David,5,103,0,515.0,279.2,235.8
472,2024-08-25,West,Furniture,Sofa,Priya,5,495,20,1980.0,1332.89,647.11
473,2024-01-22,North,Sports,Football,Meena,6,688,5,3921.6,2199.0,1722.6
474,2024-06-21,South,Clothing,Shirt,Sara,3,306,5,872.1,536.83,335.27
475,2024-12-16,North,Beauty,Perfume,Meena,7,626,10,3943.8,2941.7,1002.1
476,2023-07-26,East,Electronics,Headphones,Sara,3,68,15,173.4,98.19,75.21
477,2023-12-07,East,Electronics,Tablet,Priya,6,71,10,383.4,242.12,141.28
478,2023-09-16,East,Beauty,Perfume,Priya,6,746,15,3804.6,2799.13,1005.47
479,2024-12-25,West,Clothing,Jacket,Amit,6,581,5,3311.7,2094.83,1216.87
480,2024-04-09,North,Clothing,Shoes,Meena,2,250,10,450.0,267.3,182.7
481,2024-02-07,North,Furniture,Chair,Amit,6,107,10,577.8,424.72,153.08
482,2023-08-13,South,Electronics,Tablet,John,6,119,15,606.9,340.07,266.83
483,2024-02-17,East,Clothing,Shirt,David,1,858,0,858.0,472.29,385.71
484,2024-10-16,East,Sports,Bat,Meena,2,958,10,1724.4,996.04,728.36
485,2024-04-24,West,Sports,Bat,Priya,2,139,10,250.2,191.67,58.53
486,2024-09-26,South,Clothing,Shirt,John,3,905,5,2579.25,1576.48,1002.77
487,2023-03-09,East,Furniture,Bed,Priya,1,322,5,305.9,189.9,116.0
488,2023-04-21,West,Beauty,Face Wash,Priya,7,580,10,3654.0,2198.58,1455.42
489,2024-05-09,West,Electronics,Laptop,David,6,372,0,2232.0,1306.59,925.41
490,2024-05-18,West,Furniture,Table,David,1,648,15,550.8,438.71,112.09
491,2024-02-22,South,Electronics,Headphones,John,2,934,10,1681.2,1209.29,471.91
492,2024-02-10,South,Furniture,Table,Amit,10,82,0,820.0,573.99,246.01
493,2023-09-27,West,Clothing,Shoes,Amit,4,351,15,1193.4,606.8,586.6
494,2024-08-21,North,Furniture,Bed,Priya,7,914,0,6398.0,4508.78,1889.22
495,2024-04-09,North,Electronics,Tablet,Priya,3,926,15,2361.3,1349.06,1012.24
496,2023-01-09,East,Clothing,Shoes,Priya,10,940,15,7990.0,5150.47,2839.53
497,2024-06-11,West,Furniture,Sofa,Sara,4,552,10,1987.2,1234.47,752.73
498,2024-06-29,East,Electronics,Tablet,David,2,842,15,1431.4,809.49,621.91
499,2023-08-07,East,Sports,Tennis Racket,John,6,318,5,1812.6,1132.8,679.8
500,2024-11-05,East,Beauty,Perfume,Amit,4,983,5,3735.4,2602.56,1132.84
501,2023-01-03,East,Electronics,Tablet,Meena,5,903,15,3837.75,2470.65,1367.1
502,2024-11-10,North,Clothing,Jeans,John,4,746,10,2685.6,1727.85,957.75
503,2023-07-31,East,Electronics,Headphones,John,8,746,10,5371.2,3221.32,2149.88
504,2024-07-08,East,Clothing,Jeans,Meena,6,907,0,5442.0,3188.8,2253.2
505,2023-03-15,West,Sports,Gym Gloves,Priya,7,621,0,4347.0,2860.26,1486.74
506,2024-09-09,South,Furniture,Chair,Amit,5,388,10,1746.0,1381.45,364.55
507,2024-12-09,East,Beauty,Face Wash,Priya,7,148,5,984.2,712.39,271.81
508,2024-05-06,South,Clothing,Jeans,Sara,3,362,0,1086.0,779.94,306.06
509,2023-09-03,West,Beauty,Perfume,Meena,10,954,20,7632.0,3972.66,3659.34
510,2023-05-06,East,Beauty,Lipstick,Sara,1,474,15,402.9,319.71,83.19
511,2023-01-24,West,Clothing,Jeans,Priya,6,107,20,513.6,325.81,187.79
512,2023-12-24,East,Sports,Football,Priya,4,578,15,1965.2,1175.24,789.96
513,2023-07-19,West,Beauty,Perfume,John,8,826,20,5286.4,4226.52,1059.88
514,2023-07-28,East,Beauty,Perfume,Amit,4,168,0,672.0,354.62,317.38
515,2024-04-20,North,Furniture,Table,David,2,814,15,1383.8,1073.4,310.4
516,2024-08-13,West,Electronics,Headphones,Sara,3,677,15,1726.35,948.61,777.74
517,2024-02-21,North,Clothing,Jacket,Meena,9,744,15,5691.6,3146.29,2545.31
518,2024-03-18,West,Clothing,Shoes,Meena,1,840,0,840.0,569.62,270.38
519,2023-01-30,South,Furniture,Chair,Sara,2,283,10,509.4,328.0,181.4
520,2024-06-09,West,Clothing,Jacket,John,3,868,0,2604.0,2080.22,523.78
521,2023-04-03,West,Furniture,Sofa,Amit,2,607,15,1031.9,746.27,285.63
522,2024-11-22,West,Furniture,Chair,David,5,442,15,1878.5,1335.39,543.11
523,2023-02-09,West,Beauty,Moisturizer,John,8,696,0,5568.0,3382.02,2185.98
524,2024-08-22,West,Electronics,Laptop,Sara,8,800,10,5760.0,3959.77,1800.23
525,2023-11-13,North,Beauty,Lipstick,John,4,960,5,3648.0,2506.49,1141.51
526,2024-01-01,West,Clothing,Jacket,Amit,6,525,0,3150.0,2100.58,1049.42
527,2024-08-14,South,Sports,Bat,Amit,5,926,10,4167.0,2829.9,1337.1
528,2024-01-11,South,Electronics,Headphones,David,9,153,0,1377.0,958.08,418.92
529,2023-06-27,North,Furniture,Bed,John,10,706,20,5648.0,3680.96,1967.04
530,2024-04-15,North,Electronics,Mobile,Priya,1,586,5,556.7,305.77,250.93
531,2023-03-27,South,Sports,Gym Gloves,Meena,4,751,5,2853.8,1880.17,973.63
532,2024-01-27,West,Furniture,Table,Amit,7,107,0,749.0,584.86,164.14
533,2024-01-15,South,Beauty,Lipstick,John,6,744,15,3794.4,1949.01,1845.39
534,2024-04-26,South,Furniture,Sofa,Meena,3,105,5,299.25,213.36,85.89
535,2023-09-06,East,Beauty,Moisturizer,David,1,523,15,444.55,330.65,113.9
536,2023-07-09,East,Furniture,Bed,Sara,6,205,20,984.0,726.56,257.44
537,2024-04-13,East,Furniture,Chair,Priya,1,578,0,578.0,332.94,245.06
538,2023-05-30,East,Beauty,Lipstick,John,8,208,5,1580.8,851.49,729.31
539,2024-02-05,South,Electronics,Mobile,John,5,254,15,1079.5,683.31,396.19
540,2024-12-30,North,Sports,Gym Gloves,John,8,534,15,3631.2,2526.85,1104.35
541,2023-03-15,West,Electronics,Headphones,David,10,374,20,2992.0,2233.9,758.1
542,2024-05-21,East,Beauty,Lipstick,Meena,4,262,10,943.2,632.07,311.13
543,2023-05-18,East,Furniture,Sofa,Amit,3,712,5,2029.2,1459.1,570.1
544,2023-07-22,East,Electronics,Laptop,John,7,381,15,2266.95,1328.19,938.76
545,2024-02-12,North,Sports,Football,Sara,7,22,10,138.6,108.14,30.46
546,2023-12-14,East,Furniture,Table,Sara,4,341,0,1364.0,766.25,597.75
547,2024-04-10,South,Sports,Gym Gloves,Priya,2,881,10,1585.8,1248.86,336.94
548,2024-08-22,North,Sports,Gym Gloves,David,10,418,5,3971.0,2496.22,1474.78
549,2024-12-18,West,Beauty,Moisturizer,David,8,88,15,598.4,316.63,281.77
550,2023-03-06,South,Beauty,Lipstick,Amit,4,842,15,2862.8,1854.33,1008.47
551,2024-03-13,South,Furniture,Sofa,Amit,1,456,10,410.4,242.75,167.65
552,2023-07-26,West,Beauty,Face Wash,Sara,7,991,15,5896.45,3742.08,2154.37
553,2023-02-05,West,Clothing,Shoes,John,3,513,5,1462.05,863.82,598.23
554,2024-09-30,West,Sports,Bat,Meena,5,877,20,3508.0,2728.49,779.51
555,2023-09-03,East,Beauty,Moisturizer,David,1,841,10,756.9,542.16,214.74
556,2023-04-26,West,Beauty,Moisturizer,Meena,5,388,15,1649.0,1078.34,570.66
557,2024-08-31,North,Furniture,Table,Amit,2,339,10,610.2,377.22,232.98
558,2024-06-22,North,Electronics,Laptop,Meena,4,366,10,1317.6,822.5,495.1
559,2023-06-05,West,Furniture,Sofa,John,2,544,10,979.2,532.21,446.99
560,2024-10-27,East,Sports,Football,Sara,2,453,10,815.4,591.84,223.56
561,2024-01-16,East,Beauty,Perfume,Meena,1,587,20,469.6,375.41,94.19
562,2024-02-06,North,Furniture,Table,John,6,394,20,1891.2,947.26,943.94
563,2024-06-06,East,Electronics,Tablet,Sara,2,98,5,186.2,130.27,55.93
564,2023-02-20,South,Beauty,Perfume,Amit,3,945,10,2551.5,1486.48,1065.02
565,2024-11-26,South,Beauty,Face Wash,Meena,8,738,15,5018.4,3904.33,1114.07
566,2024-07-27,West,Clothing,Shirt,Sara,2,45,20,72.0,53.95,18.05
567,2023-02-23,East,Sports,Tennis Racket,Priya,10,995,0,9950.0,5365.72,4584.28
568,2023-03-07,East,Clothing,Shoes,David,7,213,0,1491.0,1182.36,308.64
569,2024-04-14,South,Sports,Gym Gloves,David,5,431,10,1939.5,1495.16,444.34
570,2023-06-30,North,Clothing,Shirt,Sara,6,134,5,763.8,534.89,228.91
571,2024-09-12,West,Clothing,Shirt,John,1,502,5,476.9,377.23,99.67
572,2023-11-03,West,Clothing,Shirt,Priya,7,827,5,5499.55,2896.77,2602.78
573,2023-01-25,South,Clothing,Jacket,Priya,1,410,0,410.0,298.96,111.04
574,2023-12-18,West,Clothing,Jacket,Sara,6,654,0,3924.0,2227.8,1696.2
575,2023-10-16,West,Electronics,Mobile,Sara,8,808,5,6140.8,3913.83,2226.97
576,2024-01-13,South,Beauty,Lipstick,Priya,7,641,0,4487.0,3387.63,1099.37
577,2024-03-20,North,Electronics,Mobile,Amit,2,287,0,574.0,403.82,170.18
578,2023-04-13,South,Clothing,Jeans,Sara,5,185,5,878.75,606.95,271.8
579,2024-08-14,North,Beauty,Moisturizer,Meena,4,658,10,2368.8,1350.49,1018.31
580,2023-01-04,West,Furniture,Sofa,John,6,474,20,2275.2,1156.18,1119.02
581,2023-03-24,North,Beauty,Perfume,David,8,180,5,1368.0,966.93,401.07
582,2023-06-25,West,Sports,Football,David,10,635,15,5397.5,3889.87,1507.63
583,2023-11-08,North,Electronics,Headphones,David,5,38,10,171.0,132.83,38.17
584,2023-06-19,East,Sports,Tennis Racket,Sara,10,423,15,3595.5,2266.15,1329.35
585,2023-02-22,West,Sports,Football,Meena,1,855,5,812.25,408.22,404.03
586,2023-08-24,South,Sports,Football,David,10,605,20,4840.0,3855.42,984.58
587,2023-11-16,South,Electronics,Tablet,Meena,4,914,5,3473.2,2669.0,804.2
588,2024-05-30,South,Furniture,Bed,Priya,6,718,15,3661.8,2030.15,1631.65
589,2023-01-14,North,Beauty,Perfume,Priya,3,870,20,2088.0,1341.47,746.53
590,2024-03-09,South,Electronics,Mobile,Priya,7,374,15,2225.3,1245.08,980.22
591,2023-10-17,East,Furniture,Sofa,David,10,508,0,5080.0,3850.86,1229.14
592,2023-01-01,South,Beauty,Perfume,Meena,6,169,0,1014.0,730.94,283.06
593,2023-12-24,East,Beauty,Moisturizer,Meena,9,264,0,2376.0,1843.91,532.09
594,2023-03-03,East,Beauty,Face Wash,Amit,7,915,20,5124.0,3555.51,1568.49
595,2024-08-01,East,Clothing,Jeans,Priya,10,548,15,4658.0,3301.29,1356.71
596,2024-04-13,South,Beauty,Moisturizer,John,9,389,0,3501.0,2246.37,1254.63
597,2023-01-23,West,Furniture,Chair,David,3,281,0,843.0,669.62,173.38
598,2024-04-04,East,Sports,Tennis Racket,Priya,5,708,10,3186.0,1977.92,1208.08
599,2023-12-20,West,Sports,Gym Gloves,John,10,974,15,8279.0,5713.8,2565.2
600,2023-06-14,South,Sports,Tennis Racket,Meena,3,316,0,948.0,612.43,335.57
601,2024-07-17,South,Electronics,Mobile,Meena,3,372,10,1004.4,583.15,421.25
602,2023-04-01,North,Furniture,Bed,David,9,743,15,5683.95,2982.66,2701.29
603,2023-11-11,North,Furniture,Bed,Meena,3,158,0,474.0,374.13,99.87
604,2024-03-27,South,Beauty,Lipstick,Priya,9,841,15,6433.65,5029.42,1404.23
605,2024-12-23,South,Furniture,Table,Amit,5,376,15,1598.0,882.23,715.77
606,2024-08-17,South,Furniture,Chair,Priya,9,381,0,3429.0,2223.42,1205.58
607,2023-03-19,South,Sports,Gym Gloves,John,2,876,5,1664.4,980.78,683.62
608,2024-02-17,North,Sports,Bat,Meena,2,72,15,122.4,84.48,37.92
609,2023-12-14,East,Furniture,Table,David,6,239,10,1290.6,905.13,385.47
610,2024-07-19,West,Beauty,Moisturizer,Sara,6,41,5,233.7,156.05,77.65
611,2023-03-14,South,Clothing,Shoes,Meena,5,254,5,1206.5,852.5,354.0
612,2023-06-05,North,Sports,Bat,John,5,731,5,3472.25,1824.43,1647.82
613,2024-02-12,North,Sports,Gym Gloves,Amit,1,508,20,406.4,225.86,180.54
614,2024-06-10,North,Beauty,Perfume,John,7,855,5,5685.75,3940.18,1745.57
615,2024-03-26,East,Sports,Gym Gloves,John,2,980,5,1862.0,1088.36,773.64
616,2024-06-16,East,Furniture,Bed,Priya,8,122,20,780.8,587.65,193.15
617,2024-01-16,South,Electronics,Tablet,Priya,1,473,15,402.05,293.33,108.72
618,2024-03-23,North,Beauty,Moisturizer,Sara,7,236,0,1652.0,1215.42,436.58
619,2024-06-01,South,Electronics,Tablet,John,4,222,0,888.0,597.21,290.79
620,2024-04-20,North,Furniture,Bed,John,4,660,5,2508.0,1327.0,1181.0
621,2024-09-05,East,Clothing,Jeans,Priya,9,14,20,100.8,75.68,25.12
